353.885	6.01
354.255	5.98
354.626	5.99
354.996	5.97
355.366	5.99
355.736	5.99
356.107	5.98
356.477	5.97
356.847	5.93
357.217	5.95
357.587	5.97
357.957	5.99
358.327	5.99
358.697	5.99
359.066	5.99
359.436	6
359.806	6.01
360.176	6.04
360.546	6.06
360.915	6.07
361.285	6.08
361.654	6.07
362.024	6.07
362.393	6.09
362.763	6.1
363.132	6.13
363.502	6.11
363.871	6.14
364.24	6.14
364.61	6.16
364.979	6.19
365.348	6.21
365.717	6.23
366.087	6.26
366.456	6.27
366.825	6.3
367.194	6.32
367.563	6.36
367.932	6.36
368.301	6.38
368.669	6.38
369.038	6.37
369.407	6.39
369.776	6.38
370.145	6.42
370.513	6.41
370.882	6.42
371.25	6.41
371.619	6.44
371.988	6.46
372.356	6.48
372.724	6.49
373.093	6.55
373.461	6.59
373.83	6.63
374.198	6.64
374.566	6.68
374.934	6.68
375.303	6.69
375.671	6.69
376.039	6.72
376.407	6.74
376.775	6.77
377.143	6.78
377.511	6.78
377.879	6.8
378.247	6.8
378.615	6.83
378.982	6.91
379.35	6.95
379.718	6.99
380.086	7
380.453	7.03
380.821	7.05
381.188	7.05
381.556	7.07
381.923	7.1
382.291	7.11
382.658	7.11
383.026	7.09
383.393	7.11
383.76	7.11
384.128	7.11
384.495	7.12
384.862	7.13
385.229	7.16
385.596	7.19
385.963	7.2
386.33	7.22
386.697	7.25
387.064	7.29
387.431	7.3
387.798	7.32
388.165	7.35
388.532	7.38
388.899	7.4
389.265	7.41
389.632	7.41
389.999	7.41
390.365	7.42
390.732	7.42
391.098	7.42
391.465	7.44
391.831	7.44
392.198	7.46
392.564	7.46
392.93	7.48
393.297	7.48
393.663	7.49
394.029	7.53
394.395	7.55
394.762	7.56
395.128	7.58
395.494	7.58
395.86	7.6
396.226	7.6
396.592	7.61
396.958	7.62
397.323	7.64
397.689	7.67
398.055	7.67
398.421	7.68
398.787	7.69
399.152	7.7
399.518	7.7
399.883	7.72
400.249	7.76
400.615	7.77
400.98	7.78
401.345	7.79
401.711	7.79
402.076	7.78
402.442	7.79
402.807	7.8
403.172	7.8
403.537	7.81
403.902	7.8
404.268	7.78
404.633	7.78
404.998	7.78
405.363	7.77
405.728	7.77
406.093	7.78
406.457	7.78
406.822	7.79
407.187	7.81
407.552	7.85
407.917	7.86
408.281	7.86
408.646	7.88
409.011	7.91
409.375	7.93
409.74	7.94
410.104	7.95
410.469	7.96
410.833	7.97
411.197	7.96
411.562	7.97
411.926	7.95
412.29	7.96
412.655	7.96
413.019	7.95
413.383	7.96
413.747	7.98
414.111	8
414.475	8.02
414.839	8.02
415.203	8.03
415.567	8.03
415.931	8.08
416.295	8.11
416.658	8.11
417.022	8.12
417.386	8.13
417.749	8.14
418.113	8.13
418.477	8.13
418.84	8.15
419.204	8.18
419.567	8.18
419.931	8.19
420.294	8.18
420.657	8.21
421.021	8.23
421.384	8.24
421.747	8.24
422.11	8.27
422.473	8.27
422.836	8.28
423.199	8.27
423.562	8.29
423.925	8.29
424.288	8.27
424.651	8.28
425.014	8.29
425.377	8.29
425.74	8.28
426.102	8.29
426.465	8.31
426.828	8.32
427.19	8.34
427.553	8.34
427.916	8.34
428.278	8.38
428.641	8.38
429.003	8.39
429.365	8.39
429.728	8.42
430.09	8.4
430.452	8.41
430.814	8.4
431.177	8.39
431.539	8.4
431.901	8.39
432.263	8.41
432.625	8.42
432.987	8.43
433.349	8.45
433.711	8.48
434.072	8.51
434.434	8.53
434.796	8.56
435.158	8.62
435.519	8.66
435.881	8.7
436.243	8.72
436.604	8.72
436.966	8.75
437.327	8.76
437.689	8.76
438.05	8.77
438.411	8.78
438.773	8.81
439.134	8.81
439.495	8.8
439.856	8.81
440.218	8.83
440.579	8.87
440.94	8.89
441.301	8.93
441.662	8.96
442.023	9.01
442.384	9.02
442.745	9.03
443.105	9.04
443.466	9.07
443.827	9.1
444.188	9.09
444.548	9.11
444.909	9.12
445.269	9.1
445.63	9.12
445.99	9.11
446.351	9.13
446.711	9.14
447.072	9.16
447.432	9.16
447.792	9.17
448.153	9.2
448.513	9.2
448.873	9.21
449.233	9.22
449.593	9.23
449.953	9.23
450.313	9.24
450.673	9.24
451.033	9.24
451.393	9.26
451.753	9.25
452.113	9.85
452.472	9.85
452.832	9.82
453.192	9.81
453.551	9.79
453.911	9.76
454.271	9.72
454.63	9.72
454.989	9.71
455.349	9.71
455.708	9.71
456.068	9.41
456.427	9.42
456.786	9.44
457.145	9.45
457.505	9.48
457.864	9.52
458.223	9.57
458.582	9.61
458.941	9.66
459.3	9.7
459.659	9.73
460.018	9.76
460.376	9.79
460.735	9.81
461.094	9.83
461.453	9.85
461.811	9.86
462.17	9.87
462.529	9.88
462.887	9.88
463.246	9.89
463.604	9.9
463.963	9.92
464.321	9.85
464.679	9.86
465.038	9.88
465.396	9.89
465.754	9.92
466.112	9.94
466.47	9.97
466.828	9.99
467.186	10.01
467.544	10.04
467.902	10.07
468.26	10.21
468.618	10.24
468.976	10.26
469.334	10.28
469.692	10.27
470.049	10.28
470.407	10.28
470.765	10.27
471.122	10.28
471.48	10.29
471.837	10.31
472.195	10.33
472.552	10.37
472.909	10.39
473.267	10.42
473.624	10.47
473.981	10.49
474.338	10.51
474.696	10.55
475.053	10.57
475.41	10.58
475.767	10.59
476.124	10.6
476.481	10.62
476.838	10.64
477.194	10.67
477.551	10.69
477.908	10.7
478.265	10.73
478.621	10.74
478.978	10.76
479.335	10.79
479.691	10.84
480.048	10.86
480.404	10.88
480.761	10.9
481.117	10.92
481.473	10.92
481.83	10.96
482.186	10.98
482.542	11.01
482.898	11.03
483.255	11.05
483.611	11.06
483.967	11.09
484.323	11.13
484.679	11.15
485.035	11.18
485.39	11.21
485.746	11.2
486.102	11.21
486.458	11.22
486.814	11.25
487.169	11.25
487.525	11.26
487.88	11.26
488.236	11.26
488.591	11.26
488.947	11.27
489.302	11.27
489.658	11.29
490.013	11.31
490.368	11.32
490.723	11.32
491.079	11.34
491.434	11.34
491.789	11.35
492.144	11.36
492.499	11.38
492.854	11.4
493.209	11.43
493.564	11.45
493.919	11.46
494.273	11.47
494.628	11.48
494.983	11.48
495.338	11.5
495.692	11.51
496.047	11.51
496.401	11.51
496.756	11.5
497.11	11.48
497.465	11.45
497.819	11.45
498.173	11.45
498.528	11.46
498.882	11.47
499.236	11.49
499.59	11.5
499.944	11.53
500.298	11.55
500.652	11.57
501.006	11.61
501.36	11.63
501.714	11.64
502.068	11.66
502.422	11.66
502.776	11.66
503.129	11.67
503.483	11.69
503.837	11.71
504.19	11.73
504.544	11.74
504.897	11.74
505.251	11.72
505.604	11.72
505.958	11.69
506.311	11.68
506.664	11.68
507.017	11.63
507.371	11.6
507.724	11.56
508.077	11.52
508.43	11.48
508.783	11.46
509.136	11.45
509.489	11.45
509.842	11.46
510.195	11.45
510.547	11.45
510.9	11.45
511.253	11.44
511.606	11.42
511.958	11.38
512.311	11.37
512.663	11.33
513.016	11.3
513.368	11.27
513.721	11.25
514.073	11.23
514.425	11.22
514.778	11.21
515.13	11.19
515.482	11.18
515.834	11.18
516.186	11.18
516.538	11.19
516.89	11.21
517.242	11.22
517.594	11.23
517.946	11.23
518.298	11.23
518.65	11.24
519.001	11.23
519.353	11.24
519.705	11.24
520.056	11.21
520.408	11.19
520.759	11.18
521.111	11.13
521.462	11.1
521.814	11.09
522.165	11.06
522.516	11.03
522.868	11.04
523.219	11.01
523.57	10.96
523.921	10.97
524.272	10.95
524.623	10.9
524.974	10.89
525.325	10.86
525.676	10.82
526.027	10.79
526.378	10.79
526.728	10.76
527.079	10.74
527.43	10.74
527.78	10.71
528.131	10.68
528.481	10.68
528.832	10.69
529.182	10.67
529.533	10.67
529.883	10.69
530.233	10.66
530.584	10.65
530.934	10.63
531.284	10.63
531.634	10.59
531.984	10.58
532.334	10.56
532.684	10.52
533.034	10.5
533.384	10.46
533.734	10.44
534.084	10.41
534.434	10.4
534.783	10.38
535.133	10.34
535.483	10.34
535.832	10.33
536.182	10.3
536.531	10.29
536.881	10.24
537.23	10.23
537.58	10.19
537.929	10.15
538.278	11.63
538.628	11.6
538.977	11.57
539.326	11.53
539.675	11.48
540.024	11.45
540.373	11.41
540.722	11.38
541.071	11.36
541.42	11.34
541.769	11.35
542.117	9.81
542.466	9.76
542.815	9.73
543.163	9.72
543.512	9.72
543.861	9.71
544.209	9.7
544.558	9.7
544.906	9.67
545.254	9.65
545.603	9.63
545.951	9.63
546.299	9.65
546.647	9.69
546.996	9.66
547.344	9.62
547.692	9.61
548.04	9.6
548.388	9.59
548.736	9.57
549.083	9.54
549.431	9.51
549.779	9.46
550.127	9.39
550.475	9.32
550.822	9.28
551.17	9.24
551.517	9.25
551.865	9.21
552.212	9.18
552.56	9.19
552.907	9.18
553.254	9.17
553.602	9.16
553.949	9.15
554.296	9.14
554.643	9.12
554.99	9.11
555.337	9.06
555.684	9.02
556.031	8.99
556.378	8.92
556.725	8.89
557.072	8.86
557.419	8.83
557.765	8.8
558.112	8.76
558.459	8.75
558.805	8.73
559.152	8.69
559.498	8.66
559.845	8.62
560.191	8.61
560.538	8.56
560.884	8.55
561.23	8.51
561.576	8.46
561.923	8.4
562.269	8.36
562.615	8.34
562.961	8.33
563.307	8.32
563.653	8.33
563.999	8.28
564.344	8.27
564.69	8.26
565.036	8.25
565.382	8.25
565.727	8.27
566.073	8.25
566.419	8.23
566.764	8.19
567.11	8.16
567.455	8.11
567.8	8.1
568.146	8.08
568.491	8.02
568.836	7.99
569.181	7.97
569.527	7.95
569.872	7.94
570.217	7.88
570.562	7.84
570.907	7.8
571.252	7.78
571.597	7.75
571.941	7.72
572.286	7.7
572.631	7.66
572.976	7.65
573.32	7.61
573.665	7.59
574.009	7.58
574.354	7.55
574.698	7.52
575.043	7.51
575.387	7.5
575.731	7.49
576.076	7.49
576.42	7.5
576.764	7.49
577.108	7.49
577.452	7.48
577.796	7.47
578.14	7.44
578.484	7.43
578.828	7.43
579.172	7.41
579.516	7.4
579.86	7.37
580.203	7.35
580.547	7.33
580.891	7.32
581.234	7.28
581.578	7.26
581.921	7.26
582.264	7.26
582.608	7.24
582.951	7.23
583.294	7.23
583.638	7.23
583.981	7.2
584.324	7.2
584.667	7.19
585.01	7.17
585.353	7.16
585.696	7.16
586.039	7.16
586.382	7.16
586.725	7.14
587.067	7.14
587.41	7.15
587.753	7.15
588.095	7.15
588.438	7.15
588.781	7.15
589.123	7.13
589.465	7.11
589.808	7.08
590.15	7.08
590.492	7.06
590.835	7.02
591.177	7.01
591.519	6.99
591.861	6.99
592.203	6.98
592.545	6.96
592.887	6.94
593.229	6.92
593.571	6.9
593.913	6.89
594.254	6.86
594.596	6.86
594.938	6.86
595.279	6.86
595.621	6.85
595.963	6.85
596.304	6.85
596.645	6.85
596.987	6.86
597.328	6.83
597.669	6.83
598.011	6.83
598.352	6.85
598.693	6.83
599.034	6.81
599.375	6.79
599.716	6.79
600.057	6.78
600.398	6.75
600.739	6.75
601.08	6.74
601.42	6.74
601.761	6.74
602.102	6.71
602.442	6.68
602.783	6.64
603.123	6.63
603.464	6.63
603.804	6.63
604.145	6.61
604.485	6.57
604.825	6.57
605.166	6.56
605.506	6.54
605.846	6.54
606.186	6.54
606.526	6.58
606.866	6.59
607.206	6.59
607.546	6.59
607.886	6.59
608.225	6.57
608.565	6.54
608.905	6.53
609.245	6.52
609.584	6.51
609.924	6.5
610.263	6.5
610.603	6.49
610.942	6.49
611.281	6.47
611.621	6.44
611.96	6.43
612.299	6.43
612.638	6.43
612.978	6.42
613.317	6.41
613.656	6.4
613.995	6.36
614.334	6.32
614.672	6.27
615.011	6.26
615.35	6.25
615.689	6.25
616.027	6.24
616.366	6.2
616.705	6.17
617.043	6.15
617.382	6.14
617.72	6.13
618.059	6.11
618.397	6.09
618.735	6.08
619.073	6.09
619.412	6.1
619.75	6
620.088	6.02
620.426	6.01
620.764	5.99
621.102	5.98
621.44	5.97
621.778	5.98
622.115	6
622.453	6
622.791	6
623.129	6.01
623.466	6.01
623.804	6.02
624.141	6.03
624.479	6.03
624.816	6.04
625.153	6.03
625.491	6.03
625.828	6.02
626.165	6.01
626.502	5.96
626.84	5.94
627.177	5.96
627.514	5.95
627.851	5.93
628.188	5.88
628.524	5.83
628.861	5.81
629.198	5.81
629.535	5.78
629.871	5.73
630.208	5.74
630.545	5.79
630.881	5.79
631.218	5.79
631.554	5.76
631.89	5.76
632.227	5.81
632.563	5.78
632.899	5.73
633.235	5.75
633.572	5.76
633.908	5.73
634.244	5.68
634.58	5.63
634.916	5.62
635.251	5.64
635.587	5.6
635.923	5.57
636.259	5.58
636.595	5.58
636.93	5.57
637.266	5.55
637.601	5.54
637.937	5.51
638.272	5.56
638.608	5.54
638.943	5.48
639.278	5.47
639.613	5.41
639.949	5.38
640.284	5.35
640.619	5.35
640.954	5.35
641.289	5.35
641.624	5.37
641.959	5.27
642.294	5.25
642.628	5.28
642.963	5.32
643.298	5.31
643.632	5.38
643.967	5.44
644.302	5.37
644.636	5.39
644.971	5.37
645.305	5.34
645.639	5.4
645.974	5.35
646.308	5.3
646.642	5.25
646.976	5.26
647.31	5.15
647.644	5.08
647.978	5.07
648.312	5
648.646	5
648.98	5
649.314	4.94
649.647	4.94
649.981	4.95
650.315	4.96
650.648	4.93
650.982	4.92
651.315	4.96
651.649	4.95
651.982	4.95
652.316	4.9
652.649	4.86
652.982	4.92
653.315	4.9
653.648	4.95
653.982	4.96
654.315	4.92
654.648	4.87
654.981	4.82
655.313	4.82
655.646	4.79
655.979	4.84
656.312	4.8
656.644	4.79
656.977	4.79
657.31	4.73
657.642	4.68
657.975	4.7
658.307	4.72
658.64	4.75
658.972	4.8
659.304	4.8
659.636	4.77
659.969	4.79
660.301	4.78
660.633	4.78
660.965	4.78
661.297	4.78
661.629	4.83
661.961	4.82
662.292	4.8
662.624	4.77
662.956	4.77
663.288	4.8
663.619	4.81
663.951	4.76
664.282	4.76
664.614	4.76
664.945	4.77
665.276	4.74
665.608	4.73
665.939	4.69
666.27	4.62
666.601	4.61
666.933	4.56
667.264	4.56
667.595	4.59
667.926	4.59
668.256	4.61
668.587	4.58
668.918	4.58
669.249	4.61
669.58	4.59
669.91	4.59
670.241	4.59
670.571	4.59
670.902	4.61
671.232	4.54
671.563	4.5
671.893	4.45
672.223	4.47
672.554	4.42
672.884	4.39
673.214	4.44
673.544	4.55
673.874	4.58
674.204	4.6
674.534	4.51
674.864	4.57
675.194	4.55
675.524	4.62
675.853	4.64
676.183	4.64
676.513	4.66
676.842	4.65
677.172	4.58
677.501	4.58
677.831	4.53
678.16	4.58
678.489	4.56
678.819	4.61
679.148	4.52
679.477	4.48
679.806	4.5
680.135	4.44
680.464	4.38
680.793	4.37
681.122	4.34
681.451	4.29
681.78	4.28
682.108	4.26
682.437	4.22
682.766	4.19
683.094	4.18
683.423	4.09
683.751	4.06
684.08	4.07
684.408	4.02
684.737	4.03
685.065	4.05
685.393	4.03
685.721	4.05
686.049	4.07
686.377	4.09
686.705	4.08
687.033	4.14
687.361	4.19
687.689	4.26
688.017	4.35
688.345	4.31
688.673	4.36
689.0	4.31
689.328	4.26
689.655	4.27
689.983	4.3
690.31	4.34
690.638	4.3
690.965	4.21
691.292	4.09
691.62	4.05
691.947	4.07
692.274	4
692.601	4
692.928	3.99
693.255	3.93
693.582	3.91
693.909	3.8
694.236	3.9
694.562	4.04
694.889	4.07
695.216	4.13
695.542	4.16
695.869	4.18
696.196	4.2
696.522	4.22
696.848	4.24
697.175	4.23
697.501	4.35
697.827	4.32
698.154	4.24
698.48	4.17
698.806	4.2
699.132	4.13
699.458	4.25
699.784	4.29
700.11	4.32
700.435	4.32
700.761	4.33
701.087	4.24
701.413	4.27
701.738	4.28
702.064	4.28
702.389	4.15
702.715	4.18
703.04	4.05
703.366	4.02
703.691	4.06
704.016	4
704.341	4.05
704.666	4.03
704.992	3.93
705.317	3.98
705.642	3.96
705.967	3.99
706.291	3.94
706.616	3.98
706.941	3.98
707.266	3.88
707.59	3.96
707.915	3.92
708.24	3.96
708.564	3.92
708.889	3.82
709.213	3.92
709.537	3.84
709.862	3.87
710.186	3.71
710.51	3.81
710.834	3.83
711.158	3.8
711.482	3.75
711.806	3.83
712.13	3.88
712.454	3.91
712.778	4
713.102	4
713.426	4
713.749	4.13
714.073	4.06
714.396	3.92
714.72	3.9
715.043	3.88
715.367	3.85
715.69	3.89
716.013	3.9
716.337	3.89
716.66	3.96
716.983	4.12
717.306	4.09
717.629	4.06
717.952	4.24
718.275	4.29
718.598	4.31
718.921	4.31
719.243	4.4
719.566	4.57
719.889	4.55
720.211	4.43
720.534	4.15
720.856	4.18
721.179	4.24
721.501	4.09
721.823	4.1
722.146	4.23
722.468	4.23
722.79	4.04
723.112	3.78
723.434	3.76
723.756	3.86
724.078	3.91
724.4	3.76
724.722	3.66
725.044	3.61
725.366	3.35
725.687	3.24
726.009	3.15
726.33	3.2
726.652	3.38
726.973	3.34
727.295	3.31
727.616	3.37
727.938	3.51
728.259	3.58
728.58	3.62
728.901	3.84
729.222	3.87
729.543	3.85
729.864	3.81
730.185	3.59
730.506	3.59
730.827	3.63
731.148	3.55
731.468	3.46
731.789	3.49
732.11	3.5
732.43	3.36
732.751	3.33
733.071	3.27
733.392	3.35
733.712	3.49
734.032	3.59
734.352	3.58
734.673	3.69
734.993	3.68
735.313	3.67
735.633	4.2
735.953	4.44
736.273	4.54
736.593	4.75
736.912	4.73
737.232	4.69
737.552	4.6
737.871	4.59
738.191	4.65
738.51	4.91
738.83	5.06
739.149	4.63
739.469	4.65
739.788	4.46
740.107	4.28
740.426	4.23
740.746	4.21
741.065	4.13
741.384	4.29
741.703	4.21
742.022	4.08
742.341	3.97
742.659	3.8
742.978	3.56
743.297	3.84
743.615	3.93
743.934	3.96
744.253	3.95
744.571	4.21
744.89	4.12
745.208	4.03
745.526	4.04
745.845	3.85
746.163	3.89
746.481	4.19
746.799	4.03
747.117	4.02
747.435	4.15
747.753	4.38
748.071	4.21
748.389	4.27
748.706	4.25
749.024	4.14
749.342	4.49
749.659	4.72
749.977	4.43
750.295	4.59
750.612	4.71
750.929	4.57
751.247	4.66
751.564	4.47
751.881	4.23
752.198	4.72
752.516	4.85
752.833	4.67
753.15	4.38
753.467	4.31
753.783	4.13
754.1	4.35
754.417	4.33
754.734	4.16
755.05	4.55
755.367	4.73
755.684	4.33
756.0	4.45
756.317	4.26
756.633	4.4
756.949	4.63
757.266	4.61
757.582	4.05
757.898	3.99
758.214	3.83
758.53	3.79
758.846	3.55
759.162	3.32
759.478	2.74
759.794	2.98
760.11	2.93
760.426	2.7
760.741	2.86
761.057	2.99
761.372	2.96
761.688	3.22
762.003	3.03
762.319	3.32
762.634	3.65
762.949	3.85
763.265	3.83
763.58	3.86
763.895	3.8
764.21	3.58
764.525	3.55
764.84	3.61
765.155	3.63
765.47	3.74
765.785	3.66
766.099	3.8
766.414	3.72
766.729	3.34
767.043	3.45
767.358	3.67
767.672	3.68
767.987	3.69
768.301	3.83
768.615	3.67
768.929	3.43
769.244	3.42
769.558	3.41
769.872	3.64
770.186	3.87
770.5	3.7
770.814	3.34
771.127	3.81
771.441	4.07
771.755	4.2
772.069	3.99
772.382	4.17
772.696	4.33
773.009	4.1
773.323	4.04
773.636	4.16
773.95	4.34
774.263	4.81
774.576	4.32
774.889	4.38
775.202	4.22
775.515	4.75
775.828	4.5
776.141	4.5
776.454	4.46
776.767	4.4
777.08	4.26
777.393	4.12
777.705	3.92
778.018	3.57
778.33	3.3
778.643	3.32
778.955	2.98
779.268	3.08
779.58	3.03
779.892	3.06
780.205	3.06
780.517	3.04
780.829	3.3
781.141	3.91
781.453	4.22
781.765	4.51
782.077	3.66
782.388	3.6
782.7	3.78
783.012	3.84
783.324	3.95
783.635	3.87
783.947	4.41
784.258	3.78
784.57	3.13
784.881	3.25
785.192	2.77
785.504	3.61
785.815	3.49
786.126	3.51
786.437	3.53
786.748	3.42
787.059	3.58
787.37	2.97
787.681	3.48
787.992	3.41
788.302	4.07
788.613	4.57
788.924	4.6
789.234	5.26
789.545	5.52
789.855	5.01
790.166	4.87
790.476	5.08
790.786	5.52
791.096	5.27
791.407	5.96
791.717	5.14
792.027	4.55
792.337	4.33
792.647	3.86
792.957	3.39
793.266	3.39
793.576	3.18
793.886	2.61
794.196	2.37
794.505	5.38
794.815	5.15
